step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,risk_score,predicted_fraud
7,TRANSFER,1532087.16,C482900198,0.0,0.0,C1554540309,1812455.01,5652054.58,0,0,80,True
7,TRANSFER,294581.69,C611874803,0.0,0.0,C909295153,8414841.01,9092634.94,0,0,80,True
7,TRANSFER,767924.0,C812709279,0.0,0.0,C798678484,1319526.62,2084795.89,0,0,80,True
7,TRANSFER,397080.05,C790020639,0.0,0.0,C16344660,471921.87,0.0,0,0,80,True
7,TRANSFER,442422.28,C1924009991,0.0,0.0,C1234776885,3062223.92,4441465.94,0,0,80,True
7,TRANSFER,490606.82,C1162203072,0.0,0.0,C1899073220,3459474.62,5632383.36,0,0,80,True
7,CASH_OUT,253387.93,C834072264,0.0,0.0,C515132998,335362.53,776179.51,0,0,50,True
7,CASH_OUT,103041.57,C985496352,0.0,0.0,C508000580,505414.75,682530.5,0,0,50,True
7,CASH_OUT,329109.11,C1486521007,0.0,0.0,C374625527,568171.94,842508.92,0,0,50,True
7,CASH_OUT,140231.37,C1591535578,0.0,0.0,C451111351,5667309.6,7255066.28,0,0,50,True
7,CASH_OUT,166504.74,C258597722,0.0,0.0,C295372946,332496.19,499000.92,0,0,50,True
7,CASH_OUT,105316.57,C1814893134,0.0,0.0,C634440506,117634.01,154628.64,0,0,50,True
7,CASH_OUT,315257.69,C1509270390,0.0,0.0,C16344660,869001.92,0.0,0,0,50,True
7,CASH_OUT,177159.82,C432465953,0.0,0.0,C715819458,240006.15,484595.24,0,0,50,True
7,CASH_OUT,156151.52,C503133749,0.0,0.0,C1674899618,7338604.42,10006403.16,0,0,50,True
7,CASH_OUT,109654.05,C236213662,0.0,0.0,C1245442940,266821.0,896903.33,0,0,50,True
7,CASH_OUT,309043.71,C2047785273,0.0,0.0,C1245442940,376475.04,896903.33,0,0,50,True
7,CASH_OUT,109247.89,C1420284345,0.0,0.0,C1303868418,5244863.69,5597078.49,0,0,50,True
7,CASH_OUT,191490.24,C547293574,0.0,0.0,C1609562230,4500435.47,4515203.08,0,0,50,True
7,CASH_OUT,140158.67,C202051758,0.0,0.0,C1554565380,1333184.67,4625599.45,0,0,50,True
7,CASH_OUT,126714.16,C63154023,0.0,0.0,C1641587857,175770.85,460470.54,0,0,50,True
7,CASH_OUT,123522.3,C2075455645,0.0,0.0,C1060041730,375260.07,916266.8,0,0,50,True
7,CASH_OUT,281934.86,C250062136,0.0,0.0,C1899073220,3950081.44,5632383.36,0,0,50,True
7,CASH_OUT,261370.99,C2080658983,0.0,0.0,C1778801068,7625672.84,8680195.01,0,0,50,True
7,CASH_OUT,284121.32,C1360367537,0.0,0.0,C481402298,3601306.85,3885428.17,0,0,50,True
7,CASH_OUT,578514.87,C1650994894,0.0,0.0,C1013700132,1028715.12,1431686.33,0,0,50,True
7,CASH_OUT,151749.75,C2081344959,0.0,0.0,C1339257929,321773.68,561712.86,0,0,50,True
7,CASH_OUT,248431.72,C572980523,0.0,0.0,C1805683209,5911131.72,5876339.66,0,0,50,True
7,CASH_OUT,243580.55,C21531932,0.0,0.0,C257999182,1107823.77,2324423.73,0,0,50,True
7,CASH_OUT,239998.35,C186764223,0.0,0.0,C71555810,720190.64,960188.98,0,0,50,True
7,CASH_OUT,385479.54,C1468711102,0.0,0.0,C914293025,737510.44,1239108.91,0,0,50,True
7,CASH_OUT,386367.23,C129361402,0.0,0.0,C991363637,7521139.88,8730306.03,0,0,50,True
7,CASH_OUT,128048.76,C38578816,0.0,0.0,C111210112,292741.94,705242.01,0,0,50,True
7,CASH_OUT,171905.69,C54658375,0.0,0.0,C237988421,456669.28,628574.97,0,0,50,True
7,CASH_OUT,306323.63,C1194550829,0.0,0.0,C40075281,1053942.57,1674676.75,0,0,50,True
7,CASH_OUT,116600.79,C626010908,0.0,0.0,C507538622,126468.06,243068.85,0,0,50,True
7,CASH_OUT,104135.08,C1571547080,0.0,0.0,C508000580,608456.32,682530.5,0,0,50,True
7,CASH_OUT,102077.16,C1816294278,0.0,0.0,C1899073220,4306381.05,5632383.36,0,0,50,True
7,CASH_OUT,153966.29,C726037979,0.0,0.0,C2034460325,224035.87,378002.16,0,0,50,True
7,CASH_OUT,499343.04,C585027490,0.0,0.0,C1234776885,3504646.19,4441465.94,0,0,50,True
7,CASH_OUT,379699.71,C984522383,0.0,0.0,C985934102,4113554.58,5827219.22,0,0,50,True
7,CASH_OUT,402663.46,C430414283,0.0,0.0,C2083562754,6034246.19,6385836.94,0,0,50,True
7,CASH_OUT,578730.75,C1297151618,0.0,0.0,C1554565380,1473343.34,4625599.45,0,0,50,True
7,CASH_OUT,471390.8,C54809409,0.0,0.0,C128870695,12498907.14,14079522.95,0,0,50,True
7,CASH_OUT,405812.31,C348921692,0.0,0.0,C125722707,645261.89,779659.14,0,0,50,True
7,CASH_OUT,239972.3,C822130127,0.0,0.0,C1286084959,4050656.56,7488671.79,0,0,50,True
7,TRANSFER,233938.4,C2075042187,20946.0,0.0,C553790651,229939.72,32266.57,0,0,80,True
7,TRANSFER,520367.43,C2087016410,50368.0,0.0,C2113748097,17321.91,649298.27,0,0,80,True
7,CASH_OUT,129760.0,C2057644333,0.0,0.0,C1730752455,1563279.2,1699431.84,0,0,50,True
7,CASH_OUT,302317.81,C623450369,0.0,0.0,C1060041730,498782.37,916266.8,0,0,50,True
7,CASH_OUT,228162.38,C1880725225,0.0,0.0,C1286084959,4290628.86,7488671.79,0,0,50,True
7,CASH_OUT,284677.82,C1311429106,0.0,0.0,C1651945012,995370.48,1556799.98,0,0,50,True
7,CASH_OUT,126296.47,C772661773,0.0,0.0,C1931283804,172466.38,297659.82,0,0,50,True
7,CASH_OUT,230623.52,C461371,0.0,0.0,C728526866,4982975.51,5251235.25,0,0,50,True
7,CASH_OUT,135471.58,C1508276760,0.0,0.0,C853932876,194724.39,573514.06,0,0,50,True
7,CASH_OUT,126928.94,C925408912,0.0,0.0,C169904524,200163.0,252367.25,0,0,50,True
7,CASH_OUT,116598.79,C256253084,0.0,0.0,C184253187,4231347.42,4598815.2,0,0,50,True
7,CASH_OUT,112327.1,C706472440,0.0,0.0,C128870695,12970297.94,14079522.95,0,0,50,True
7,CASH_OUT,120223.54,C494872345,0.0,0.0,C1721246982,2195796.17,2575739.64,0,0,50,True
7,CASH_OUT,115166.62,C1503636370,0.0,0.0,C1060041730,801100.18,916266.8,0,0,50,True
7,CASH_OUT,299337.21,C1133532327,0.0,0.0,C1505755152,6620685.75,6647680.95,0,0,50,True
7,CASH_OUT,122585.87,C1338109669,0.0,0.0,C1816986148,951732.99,1074318.86,0,0,50,True
7,CASH_OUT,713465.67,C912362299,0.0,0.0,C1303868418,5354111.58,5597078.49,0,0,50,True
7,CASH_OUT,110439.98,C1997919292,0.0,0.0,C271588719,224552.06,336403.65,0,0,50,True
7,CASH_OUT,228982.7,C382354738,0.0,0.0,C1234059684,359908.72,588891.42,0,0,50,True
7,CASH_OUT,135528.52,C751316099,0.0,0.0,C1554565380,2052074.09,4625599.45,0,0,50,True
7,CASH_OUT,455512.07,C1973790994,0.0,0.0,C1145835418,496966.26,952478.33,0,0,50,True
7,CASH_OUT,104669.17,C1597751577,0.0,0.0,C553790651,463878.12,32266.57,0,0,50,True
7,CASH_OUT,111608.93,C463272985,0.0,0.0,C2113748097,537689.34,649298.27,0,0,50,True
7,CASH_OUT,178055.24,C778616125,0.0,0.0,C1778300121,182825.68,360880.92,0,0,50,True
7,CASH_OUT,287860.49,C1398464310,0.0,0.0,C289039926,1322467.95,1610328.43,0,0,50,True
7,CASH_OUT,112423.36,C1319381263,0.0,0.0,C97730845,14450751.76,14658353.25,0,0,50,True
7,CASH_OUT,357427.06,C1584938872,0.0,0.0,C1313534832,376357.32,1005781.48,0,0,50,True
7,CASH_OUT,176673.12,C1726238623,0.0,0.0,C1085479446,422281.85,346139.62,0,0,50,True
7,TRANSFER,733678.95,C1431155101,33996.0,0.0,C114618982,102226.0,671625.55,0,0,80,True
7,CASH_OUT,309799.7,C836211136,0.0,0.0,C1554540309,3344542.18,5652054.58,0,0,50,True
7,TRANSFER,915732.43,C607419787,47407.4,0.0,C1286084959,4518791.24,7488671.79,0,0,80,True
7,CASH_OUT,175236.79,C873631725,0.0,0.0,C886517510,288424.89,153556.92,0,0,50,True
7,CASH_OUT,316493.12,C712147062,27337.32,0.0,C184253187,4347946.2,4598815.2,0,0,50,True
7,CASH_OUT,228251.68,C351360092,1120.62,0.0,C909295153,8709422.7,9092634.94,0,0,50,True
7,CASH_OUT,156329.61,C1208947473,6497.0,0.0,C870563118,0.0,156329.61,0,0,50,True
7,TRANSFER,392940.08,C1623624827,21509.0,0.0,C265108079,31383.27,611272.03,0,0,80,True
7,CASH_OUT,175416.04,C1899793595,0.0,0.0,C1778801068,7887043.83,8680195.01,0,0,50,True
7,CASH_OUT,107057.5,C1988148908,0.0,0.0,C2083117811,266061.33,373118.84,0,0,50,True
7,CASH_OUT,284451.31,C1030517074,0.0,0.0,C111210112,420790.7,705242.01,0,0,50,True
7,CASH_OUT,224221.08,C1315626381,0.0,0.0,C1286084959,5434523.66,7488671.79,0,0,50,True
7,CASH_OUT,512425.51,C597118124,0.0,0.0,C1266035080,1654365.8,2026441.55,0,0,50,True
7,CASH_OUT,185882.89,C139527382,0.0,0.0,C1477979030,10683722.25,10780596.35,0,0,50,True
7,CASH_OUT,162684.74,C1458115183,0.0,0.0,C1651945012,1280048.3,1556799.98,0,0,50,True
7,CASH_OUT,183547.99,C1469906116,0.0,0.0,C985934102,4493254.29,5827219.22,0,0,50,True
7,TRANSFER,452835.39,C1584060492,304141.0,0.0,C787033725,591634.69,1640349.09,0,0,80,True
7,CASH_OUT,117762.75,C1318916377,87495.57,0.0,C347725669,467670.57,266931.55,0,0,50,True
7,TRANSFER,393091.2,C837596001,851.0,0.0,C976133979,5625.06,637765.96,0,0,80,True
7,TRANSFER,700223.91,C566974024,159.0,0.0,C1554565380,2187602.61,4625599.45,0,0,80,True
7,TRANSFER,229105.83,C1778013494,500415.0,271309.17,C370034120,0.0,229105.83,0,0,50,True
7,TRANSFER,351561.05,C2006768185,10569.0,0.0,C158424358,21313.0,480626.37,0,0,80,True
7,TRANSFER,740951.52,C1107677641,5034.0,0.0,C1069568462,19812.0,1087007.58,0,0,80,True
7,TRANSFER,1626960.47,C1986550448,0.0,0.0,C451111351,5807540.97,7255066.28,0,0,80,True
7,TRANSFER,457456.67,C388165089,23574.0,0.0,C1778289781,59800.0,483813.45,0,0,80,True
7,TRANSFER,875756.9,C971578330,2558.0,0.0,C265845794,0.0,645068.66,0,0,80,True
7,TRANSFER,399635.37,C1342958495,0.0,0.0,C985934102,4676802.28,5827219.22,0,0,80,True
7,CASH_OUT,218466.18,C1742961957,0.0,0.0,C466505482,308682.59,232681.17,0,0,50,True
7,CASH_OUT,211384.58,C2027198777,0.0,0.0,C1245442940,685518.75,896903.33,0,0,50,True
7,CASH_OUT,329503.27,C1124973744,6340.32,0.0,C1457383927,506261.6,1273838.38,0,0,50,True
7,TRANSFER,419296.35,C1919747202,15463.0,0.0,C555334025,618.0,346013.49,0,0,80,True
7,CASH_OUT,154960.56,C363529313,0.0,0.0,C909295153,8937674.39,9092634.94,0,0,50,True
7,CASH_OUT,286381.33,C792739082,0.0,0.0,C1234776885,4003989.23,4441465.94,0,0,50,True
7,CASH_OUT,170108.96,C2015935595,9076.0,0.0,C1450133081,26840.75,493580.49,0,0,50,True
7,CASH_OUT,116118.94,C102027291,20745.18,0.0,C914293025,1122989.98,1239108.91,0,0,50,True
7,CASH_OUT,126589.22,C1730497011,13306.0,0.0,C963383848,32193.0,281641.27,0,0,50,True
7,TRANSFER,643137.09,C1200740612,0.0,0.0,C985934102,5076437.65,5827219.22,0,0,80,True
7,TRANSFER,548931.88,C1989968081,11204.0,0.0,C814473635,0.0,143817.4,0,0,80,True
7,CASH_OUT,267174.86,C1511538598,0.0,0.0,C1636786811,6325419.04,6779300.28,0,0,50,True
7,CASH_OUT,506721.82,C1617300769,7511.0,0.0,C2052185144,384157.31,947554.33,0,0,50,True
7,CASH_OUT,217951.1,C1729454521,41020.0,0.0,C705265015,118223.18,460050.16,0,0,50,True
7,CASH_OUT,396017.83,C800329289,4435.59,0.0,C1457383927,835764.87,1273838.38,0,0,50,True
7,CASH_OUT,435330.06,C244842574,0.0,0.0,C1085479446,598954.98,346139.62,0,0,50,True
7,CASH_OUT,346519.18,C915307834,0.0,0.0,C1419794148,2467276.32,2813795.5,0,0,50,True
7,CASH_OUT,351726.3,C941557161,0.0,0.0,C2006081398,606976.87,1092234.24,0,0,50,True
7,CASH_OUT,349036.0,C928416421,0.0,0.0,C1850180796,3805409.26,7837942.9,0,0,50,True
7,CASH_OUT,290975.16,C1008774102,0.0,0.0,C505973878,388145.62,922645.99,0,0,50,True
7,CASH_OUT,208168.06,C2094191542,0.0,0.0,C1825992554,226837.37,314551.85,0,0,50,True
7,CASH_OUT,280436.1,C2140284195,0.0,0.0,C2052185144,890879.13,947554.33,0,0,50,True
7,CASH_OUT,107752.32,C352959830,0.0,0.0,C158424358,372874.05,480626.37,0,0,50,True
7,CASH_OUT,186948.68,C1181479782,0.0,0.0,C265108079,424323.35,611272.03,0,0,50,True
7,CASH_OUT,440226.25,C639393055,11067.0,0.0,C875761527,6695.18,392447.25,0,0,50,True
7,CASH_OUT,213745.3,C1146076435,11595.0,0.0,C1545688642,86706.79,44791.98,0,0,50,True
7,CASH_OUT,456997.53,C633170154,0.0,0.0,C2011996123,934099.98,1906158.59,0,0,50,True
7,CASH_OUT,211918.4,C2031423770,0.0,0.0,C1560607671,221165.99,433084.38,0,0,50,True
7,CASH_OUT,347259.03,C58387611,0.0,0.0,C40075281,1360266.2,1674676.75,0,0,50,True
7,CASH_OUT,192190.94,C877891582,0.0,0.0,C1584119395,416716.15,136576.79,0,0,50,True
7,CASH_OUT,205238.71,C2061982630,0.0,0.0,C36856762,295474.84,480670.65,0,0,50,True
7,CASH_OUT,171921.96,C732633121,0.0,0.0,C1641587857,302485.0,460470.54,0,0,50,True
7,CASH_OUT,197243.16,C1466268566,0.0,0.0,C1870367457,286894.03,484137.19,0,0,50,True
7,CASH_OUT,199710.23,C1686521973,0.0,0.0,C1262822392,17794031.91,17993742.14,0,0,50,True
7,CASH_OUT,114066.94,C313423345,0.0,0.0,C1651945012,1442733.04,1556799.98,0,0,50,True
7,CASH_OUT,123875.88,C929847632,0.0,0.0,C705265015,336174.28,460050.16,0,0,50,True
7,CASH_OUT,123168.11,C18794137,0.0,0.0,C347725669,585433.31,266931.55,0,0,50,True
7,CASH_OUT,101552.76,C2100157427,0.0,0.0,C675203915,676147.61,777700.37,0,0,50,True
7,CASH_OUT,191112.23,C1692204297,147042.85,0.0,C1609562230,4691925.71,4515203.08,0,0,50,True
7,CASH_OUT,174895.86,C891978115,108908.11,0.0,C1477979030,10869605.13,10780596.35,0,0,50,True
7,CASH_OUT,342464.49,C907875994,42202.0,0.0,C611621587,1452.0,343916.49,0,0,50,True
7,TRANSFER,1067743.66,C1369314550,20921.0,0.0,C12793273,0.0,1658746.09,0,0,80,True
7,TRANSFER,1571619.71,C369749333,0.0,0.0,C1286084959,5658744.75,7488671.79,0,0,80,True
7,TRANSFER,1789373.23,C1591550320,0.0,0.0,C1850180796,4154445.26,7837942.9,0,0,80,True
7,TRANSFER,1541543.1,C52931619,0.0,0.0,C1899073220,4408458.21,5632383.36,0,0,80,True
7,TRANSFER,515061.08,C853251323,0.0,0.0,C2011996123,1391097.51,1906158.59,0,0,80,True
7,TRANSFER,2511647.23,C1801561264,0.0,0.0,C1674899618,7494755.93,10006403.16,0,0,80,True
7,TRANSFER,822798.92,C1543560717,0.0,0.0,C991363637,7907507.11,8730306.03,0,0,80,True
7,TRANSFER,241160.57,C1652045594,0.0,0.0,C1254526270,353797.91,594958.48,0,0,80,True
7,TRANSFER,1002954.19,C208280546,0.0,0.0,C1619402333,1255341.31,2258295.49,0,0,80,True
7,TRANSFER,916428.17,C811741449,61266.0,0.0,C1394526584,308988.67,1360079.51,0,0,80,True
7,CASH_OUT,256641.44,C1200981870,22149.8,0.0,C1636786811,6592593.9,6779300.28,0,0,50,True
7,CASH_OUT,409358.66,C288663860,10479.0,0.0,C1491676195,23583.88,432942.54,0,0,50,True
7,CASH_OUT,164411.83,C750617950,21236.0,0.0,C225852166,11542.0,421519.16,0,0,50,True
7,CASH_OUT,104945.48,C949988699,29802.0,0.0,C1137350304,0.0,104945.48,0,0,50,True
7,TRANSFER,423234.24,C33951224,1183874.19,760639.94,C1721246982,2316019.71,2575739.64,0,0,50,True
7,TRANSFER,2241254.39,C1580741277,760639.94,0.0,C1554540309,3654341.88,5652054.58,0,0,80,True
7,TRANSFER,1737772.93,C1623105503,0.0,0.0,C1554565380,2887826.52,4625599.45,0,0,80,True
7,TRANSFER,401672.66,C2105634098,0.0,0.0,C1334973394,581071.09,982743.75,0,0,80,True
7,TRANSFER,1658697.08,C1331353271,0.0,0.0,C1850180796,5943818.49,7837942.9,0,0,80,True
7,TRANSFER,566270.79,C1144886446,0.0,0.0,C1495761010,627279.6,1193550.39,0,0,80,True
7,TRANSFER,243318.08,C841193958,0.0,0.0,C853932876,330195.97,573514.06,0,0,80,True
7,TRANSFER,337085.02,C726998651,0.0,0.0,C863811613,420628.49,1328510.04,0,0,80,True
7,TRANSFER,2011670.91,C921262971,0.0,0.0,C1789550256,3745099.39,5020386.7,0,0,80,True
7,TRANSFER,281889.38,C859701702,0.0,0.0,C465499079,1375861.51,1657750.89,0,0,80,True
7,TRANSFER,486780.94,C1251831481,114417.0,0.0,C1832580921,0.0,486780.94,0,0,80,True
7,TRANSFER,889053.15,C485281961,206729.0,0.0,C1359484306,0.0,889053.15,0,0,80,True
7,TRANSFER,262434.54,C2101686389,262434.54,0.0,C612008977,0.0,0.0,1,0,80,True
7,CASH_OUT,262434.54,C383717053,262434.54,0.0,C380242442,19525.79,438233.86,1,0,50,True
7,CASH_OUT,134800.04,C1305218621,0.0,0.0,C1313534832,733784.39,1005781.48,0,0,50,True
7,CASH_OUT,109259.68,C2146222703,27900.11,0.0,C1207178960,69915.0,179174.68,0,0,50,True
7,CASH_OUT,112683.32,C752286440,22993.11,0.0,C1019670582,284590.44,397273.75,0,0,50,True
7,CASH_OUT,435704.21,C1927960180,0.0,0.0,C40075281,1707525.23,1674676.75,0,0,50,True
7,CASH_OUT,595879.01,C1700257002,0.0,0.0,C787033725,1044470.08,1640349.09,0,0,50,True
7,CASH_OUT,170745.6,C1994710867,0.0,0.0,C122086708,253406.27,344137.53,0,0,50,True
7,CASH_OUT,172180.99,C1453157901,0.0,0.0,C508000580,712591.4,682530.5,0,0,50,True
7,CASH_OUT,109673.97,C1124506335,0.0,0.0,C2016282692,149478.0,162001.93,0,0,50,True
7,CASH_OUT,266192.8,C418234073,0.0,0.0,C1816757085,8517643.24,10187847.95,0,0,50,True
7,TRANSFER,655143.29,C47491804,34767.0,0.0,C1671179293,22053.28,669932.79,0,0,80,True
7,TRANSFER,423000.44,C474647699,13489.0,0.0,C1440325059,0.0,423000.44,0,0,80,True
7,CASH_OUT,126331.28,C1670501199,0.0,0.0,C146305349,505023.64,631354.92,0,0,50,True
7,CASH_OUT,153179.07,C1789843584,144156.79,0.0,C482950564,47950.28,201129.35,0,0,50,True
7,TRANSFER,295226.09,C1698185801,170318.0,0.0,C1956477953,0.0,295226.09,0,0,80,True
7,TRANSFER,573285.84,C562851134,17354.2,0.0,C1336996537,0.0,841435.22,0,0,80,True
7,CASH_OUT,223310.57,C1677203878,0.0,0.0,C1626759869,517791.72,592376.6,0,0,50,True
7,TRANSFER,1277771.78,C1814062048,125352.02,0.0,C128870695,13082625.04,14079522.95,0,0,80,True
7,TRANSFER,793967.31,C242495499,50308.0,0.0,C1926673338,111767.2,905734.51,0,0,80,True
7,TRANSFER,1167278.82,C242626688,0.0,0.0,C257999182,1351404.32,2324423.73,0,0,80,True
7,CASH_OUT,164382.42,C448491930,93467.0,0.0,C124540047,0.0,164382.42,0,0,50,True
7,TRANSFER,773026.68,C1295011929,56906.0,0.0,C1233454027,703.11,889115.75,0,0,80,True
7,TRANSFER,245565.33,C1953789681,30762.0,0.0,C225852166,175953.83,421519.16,0,0,80,True
7,TRANSFER,591002.43,C280194442,75311.0,0.0,C12793273,1067743.66,1658746.09,0,0,80,True
7,TRANSFER,529611.71,C641976998,39330.0,0.0,C1327907419,128264.94,439795.81,0,0,80,True
7,CASH_OUT,302788.52,C2082418981,0.0,0.0,C1671179293,367144.26,669932.79,0,0,50,True
7,CASH_OUT,371574.2,C698325633,0.0,0.0,C801142660,2193547.2,3504660.25,0,0,50,True
7,TRANSFER,388950.76,C1497215635,43053.0,0.0,C872592585,11999.56,532138.2,0,0,80,True
7,TRANSFER,528622.86,C1210252371,582742.0,54119.14,C1439007204,12410.0,541032.86,0,0,50,True
7,CASH_OUT,125132.0,C48504332,0.0,0.0,C63387985,146571.64,271703.64,0,0,50,True
7,TRANSFER,238567.79,C798836643,3316.0,0.0,C717951588,0.0,238567.79,0,0,80,True
7,TRANSFER,514977.05,C487523318,391515.0,0.0,C490150701,3298.05,693505.46,0,0,80,True
7,CASH_OUT,183406.12,C559872790,2720.21,0.0,C977993101,1098205.25,1626304.94,0,0,50,True
7,TRANSFER,1656720.92,C1603462635,505302.07,0.0,C1816757085,8528901.93,10187847.95,0,0,80,True
7,TRANSFER,617735.13,C155333444,0.0,0.0,C1778801068,8062459.87,8680195.01,0,0,80,True
7,TRANSFER,2940764.72,C1942806465,0.0,0.0,C1255024717,10202706.79,12947437.37,0,0,80,True
7,TRANSFER,1575365.68,C416864887,0.0,0.0,C1360767589,5137271.29,6712636.97,0,0,80,True
7,TRANSFER,243525.21,C1345177914,0.0,0.0,C505973878,679120.78,922645.99,0,0,80,True
7,TRANSFER,939538.85,C1215109224,0.0,0.0,C801142660,2565121.4,3504660.25,0,0,80,True
7,TRANSFER,1055284.91,C1565193331,0.0,0.0,C665576141,5410482.23,6465767.14,0,0,80,True
7,TRANSFER,453233.63,C1036381071,0.0,0.0,C306206744,6876121.82,7329355.45,0,0,80,True
7,TRANSFER,570796.52,C396926129,0.0,0.0,C863811613,757713.52,1328510.04,0,0,80,True
7,TRANSFER,462678.47,C2062929510,0.0,0.0,C991505714,4890257.27,5352935.74,0,0,80,True
7,TRANSFER,253411.19,C642554260,0.0,0.0,C184253187,4510966.6,4598815.2,0,0,80,True
7,CASH_OUT,150955.19,C177522915,0.0,0.0,C2059996587,171986.09,322941.28,0,0,50,True
7,TRANSFER,703911.36,C1274740515,48039.0,0.0,C1761353343,444.0,704355.36,0,0,80,True
7,TRANSFER,1379628.76,C1025979136,125704.0,0.0,C1034584766,0.0,1379628.76,0,0,80,True
7,TRANSFER,492198.86,C1072154748,70032.0,0.0,C811597470,27725.43,428593.84,0,0,80,True
7,CASH_OUT,261230.56,C57010927,305.66,0.0,C1515704208,9711909.04,9973139.6,0,0,50,True
7,CASH_OUT,175230.37,C1950477803,0.0,0.0,C490150701,518275.09,693505.46,0,0,50,True
7,CASH_OUT,137197.06,C1491026718,0.0,0.0,C1313534832,868584.42,1005781.48,0,0,50,True
7,CASH_OUT,268149.38,C1479867711,0.0,0.0,C1336996537,573285.84,841435.22,0,0,50,True
7,CASH_OUT,285134.78,C1145496025,0.0,0.0,C1951379728,472644.23,757779.01,0,0,50,True
7,CASH_OUT,136032.35,C1058238991,0.0,0.0,C1883788127,182524.92,318557.28,0,0,50,True
7,CASH_OUT,258307.33,C502661440,0.0,0.0,C1286084959,7230364.46,7488671.79,0,0,50,True
7,CASH_OUT,239049.7,C1658116804,0.0,0.0,C976133979,398716.26,637765.96,0,0,50,True
7,CASH_OUT,211326.73,C300918638,0.0,0.0,C1450133081,282253.75,493580.49,0,0,50,True
7,CASH_OUT,151095.37,C902315094,0.0,0.0,C1234776885,4290370.56,4441465.94,0,0,50,True
7,CASH_OUT,226443.9,C820458657,0.0,0.0,C1494895909,678941.54,905385.44,0,0,50,True
7,CASH_OUT,122859.05,C1153012839,0.0,0.0,C963383848,158782.22,281641.27,0,0,50,True
7,CASH_OUT,133897.63,C1050573424,0.0,0.0,C1233454027,755218.12,889115.75,0,0,50,True
7,CASH_OUT,344693.57,C2021011079,0.0,0.0,C977993101,1281611.38,1626304.94,0,0,50,True
7,CASH_OUT,141623.72,C1730956836,0.0,0.0,C872592585,470794.78,532138.2,0,0,50,True
7,CASH_OUT,235427.33,C715978059,0.0,0.0,C1850180796,7602515.57,7837942.9,0,0,50,True
7,TRANSFER,457008.04,C292568264,887.0,0.0,C1016689071,0.0,457008.04,0,0,80,True
7,TRANSFER,810479.77,C1875395688,341.0,0.0,C683605346,19972.0,830451.77,0,0,80,True
7,TRANSFER,595846.21,C1434796930,118425.71,0.0,C935612756,46257.07,642103.28,0,0,80,True
7,CASH_OUT,129079.67,C992155575,110282.59,0.0,C1782113663,1526674.03,1655753.7,0,0,50,True
7,TRANSFER,436465.06,C1390694257,25838.0,0.0,C758750856,26547.0,463012.06,0,0,80,True
7,TRANSFER,340862.96,C1505720819,374713.0,33850.04,C1373172466,230983.35,571846.3,0,0,50,True
7,CASH_OUT,263017.13,C2052683787,20289.0,0.0,C638590716,128929.73,333751.15,0,0,50,True
7,CASH_OUT,143860.31,C626183040,40520.2,0.0,C811597470,519924.29,428593.84,0,0,50,True
7,TRANSFER,528013.15,C905962412,53884.0,0.0,C1028574311,777814.86,1305828.01,0,0,80,True
7,TRANSFER,228141.3,C1416807034,120863.0,0.0,C762570948,0.0,228141.3,0,0,80,True
7,CASH_OUT,120142.49,C186826428,42244.79,0.0,C433115563,139480.44,259622.93,0,0,50,True
7,CASH_OUT,107360.06,C26816520,4425.77,0.0,C1028574311,1305828.01,5141218.55,0,0,50,True
7,TRANSFER,636710.53,C86828392,135829.0,0.0,C1475998599,29680.0,1286372.45,0,0,80,True
7,TRANSFER,273930.25,C509532371,51342.0,0.0,C1408337297,38709.0,175365.88,0,0,80,True
7,TRANSFER,702031.37,C1081587486,13090.0,0.0,C1635341595,6652.0,6191938.31,0,0,80,True
7,TRANSFER,618122.62,C311592722,41569.0,0.0,C2125012025,21174.0,371010.98,0,0,80,True
7,TRANSFER,603999.01,C85304558,1381.0,0.0,C1003872245,159949.0,114686.09,0,0,80,True
7,TRANSFER,247066.24,C976156057,12061.0,0.0,C490150701,693505.46,1983599.05,0,0,80,True
7,CASH_OUT,127433.52,C1428903833,18029.53,0.0,C683605346,830451.77,1371546.23,0,0,50,True
7,CASH_OUT,198823.6,C1384801340,9448.47,0.0,C1266035080,2026441.55,3232606.04,0,0,50,True
7,TRANSFER,1130828.97,C1469680626,146609.92,0.0,C1286084959,7488671.79,12959765.0,0,0,80,True
7,CASH_OUT,285656.95,C747199999,140821.4,0.0,C1603338883,56211.0,46968.69,0,0,50,True
7,CASH_OUT,461511.97,C172499664,0.0,0.0,C184253187,4598815.2,10206620.58,0,0,50,True
7,CASH_OUT,541556.34,C772310098,0.0,0.0,C909295153,9092634.94,10946293.06,0,0,50,True
7,CASH_OUT,118750.48,C1208500937,0.0,0.0,C346008447,124748.0,1248456.29,0,0,50,True
7,CASH_OUT,251863.34,C276195836,0.0,0.0,C898762325,457497.0,0.0,0,0,50,True
7,CASH_OUT,102211.82,C2050381236,0.0,0.0,C1627965794,107611.0,1557376.47,0,0,50,True
7,CASH_OUT,135720.15,C930204377,0.0,0.0,C1217400138,301337.0,359950.01,0,0,50,True
7,CASH_OUT,413692.19,C1049202430,22680.51,0.0,C93518808,150264.0,0.0,0,0,50,True
7,CASH_OUT,303693.11,C127384820,0.0,0.0,C1636786811,6779300.28,14456269.9,0,0,50,True
